,Date,tmax,tmin,Year,DOY,tmin_corn,tmax_corn,tmin_soy,tmax_soy,tavg_corn,tavg_soy,gdd_corn,gdd_soy
3452,2011-06-14 ,22.69,15.350000000000001,2011,165,15.350000000000001,22.69,15.350000000000001,22.69,19.020000000000003,19.020000000000003,11.020000000000003,9.020000000000003
3453,2011-06-15 ,23.970000000000002,13.800000000000002,2011,166,13.800000000000002,23.970000000000002,13.800000000000002,23.970000000000002,18.885,18.885,10.885000000000002,8.885000000000002
3454,2011-06-16 ,29.650000000000002,12.459999999999999,2011,167,12.459999999999999,29.650000000000002,12.459999999999999,25.0,21.055,18.73,13.055,8.73
3455,2011-06-17 ,22.810000000000006,18.778333333333336,2011,168,18.778333333333336,22.810000000000006,18.778333333333336,22.810000000000006,20.79416666666667,20.79416666666667,12.79416666666667,10.79416666666667
3456,2011-06-18 ,24.42,18.37,2011,169,18.37,24.42,18.37,24.42,21.395000000000003,21.395000000000003,13.395000000000003,11.395000000000003
3457,2011-06-19 ,28.580000000000002,16.78,2011,170,16.78,28.580000000000002,16.78,25.0,22.68,20.89,14.68,10.89
3458,2011-06-20 ,25.650000000000002,16.67,2011,171,16.67,25.650000000000002,16.67,25.0,21.160000000000004,20.835,13.160000000000004,10.835
3459,2011-06-21 ,22.46,16.76,2011,172,16.76,22.46,16.76,22.46,19.61,19.61,11.61,9.61
3460,2011-06-22 ,20.690000000000005,15.340000000000002,2011,173,15.340000000000002,20.690000000000005,15.340000000000002,20.690000000000005,18.015000000000004,18.015000000000004,10.015000000000004,8.015000000000004
3461,2011-06-23 ,17.819999999999997,12.81,2011,174,12.81,17.819999999999997,12.81,17.819999999999997,15.314999999999998,15.314999999999998,7.314999999999998,5.314999999999998
3462,2011-06-24 ,19.378333333333334,15.594444444444445,2011,175,15.594444444444445,19.378333333333334,15.594444444444445,19.378333333333334,17.48638888888889,17.48638888888889,9.48638888888889,7.486388888888889
3463,2011-06-25 ,19.160555555555558,16.892777777777777,2011,176,16.892777777777777,19.160555555555558,16.892777777777777,19.160555555555558,18.026666666666667,18.026666666666667,10.026666666666667,8.026666666666667
3464,2011-06-26 ,21.223333333333333,17.21611111111111,2011,177,17.21611111111111,21.223333333333333,17.21611111111111,21.223333333333333,19.219722222222224,19.219722222222224,11.219722222222224,9.219722222222224
3465,2011-06-27 ,20.803888888888892,17.948888888888895,2011,178,17.948888888888895,20.803888888888892,17.948888888888895,20.803888888888892,19.376388888888894,19.376388888888894,11.376388888888894,9.376388888888894
3466,2011-06-28 ,21.048333333333336,16.942777777777778,2011,179,16.942777777777778,21.048333333333336,16.942777777777778,21.048333333333336,18.995555555555555,18.995555555555555,10.995555555555555,8.995555555555555
3467,2011-06-29 ,22.831666666666663,18.410000000000004,2011,180,18.410000000000004,22.831666666666663,18.410000000000004,22.831666666666663,20.620833333333334,20.620833333333334,12.620833333333334,10.620833333333334
3468,2011-06-30 ,26.156111111111112,21.135555555555555,2011,181,21.135555555555555,26.156111111111112,21.135555555555555,25.0,23.645833333333336,23.067777777777778,15.645833333333336,13.067777777777778
3469,2011-07-01 ,26.780555555555555,22.855,2011,182,22.855,26.780555555555555,22.855,25.0,24.817777777777778,23.927500000000002,16.817777777777778,13.927500000000002
3470,2011-07-02 ,25.075000000000003,21.88055555555556,2011,183,21.88055555555556,25.075000000000003,21.88055555555556,25.0,23.47777777777778,23.44027777777778,15.477777777777781,13.44027777777778
3471,2011-07-03 ,23.72388888888889,20.982222222222223,2011,184,20.982222222222223,23.72388888888889,20.982222222222223,23.72388888888889,22.353055555555557,22.353055555555557,14.353055555555557,12.353055555555557
3472,2011-07-04 ,29.59,13.32,2011,185,13.32,29.59,13.32,25.0,21.455,19.16,13.454999999999998,9.16
3473,2011-07-05 ,26.92,16.900000000000002,2011,186,16.900000000000002,26.92,16.900000000000002,25.0,21.910000000000004,20.950000000000003,13.910000000000004,10.950000000000003
3474,2011-07-06 ,28.620000000000005,16.72,2011,187,16.72,28.620000000000005,16.72,25.0,22.67,20.86,14.670000000000002,10.86
3475,2011-07-07 ,29.78,17.44,2011,188,17.44,29.78,17.44,25.0,23.61,21.22,15.61,11.219999999999999
3476,2011-07-08 ,25.33777777777778,21.113333333333337,2011,189,21.113333333333337,25.33777777777778,21.113333333333337,25.0,23.22555555555556,23.05666666666667,15.225555555555559,13.056666666666668
3477,2011-07-09 ,30.020000000000003,20.4,2011,190,20.4,30.0,20.4,25.0,25.2,22.7,17.2,12.7
3478,2011-07-10 ,31.64,22.080000000000002,2011,191,22.080000000000002,30.0,22.080000000000002,25.0,26.04,23.54,18.04,13.54
3479,2011-07-11 ,28.889999999999997,20.240000000000002,2011,192,20.240000000000002,28.889999999999997,20.240000000000002,25.0,24.564999999999998,22.62,16.564999999999998,12.620000000000001
3480,2011-07-12 ,22.1,15.350000000000001,2011,193,15.350000000000001,22.1,15.350000000000001,22.1,18.725,18.725,10.725000000000001,8.725000000000001
3481,2011-07-13 ,24.919999999999998,13.770000000000001,2011,194,13.770000000000001,24.919999999999998,13.770000000000001,24.919999999999998,19.345,19.345,11.344999999999999,9.344999999999999
3482,2011-07-14 ,25.84,16.84,2011,195,16.84,25.84,16.84,25.0,21.34,20.92,13.34,10.920000000000002
3483,2011-07-15 ,25.824444444444442,22.534444444444443,2011,196,22.534444444444443,25.824444444444442,22.534444444444443,25.0,24.179444444444442,23.767222222222223,16.179444444444442,13.767222222222223
3484,2011-07-16 ,31.28,22.71,2011,197,22.71,30.0,22.71,25.0,26.355,23.855,18.355,13.855
3485,2011-07-17 ,33.239999999999995,24.97,2011,198,24.97,30.0,24.97,25.0,27.485,24.985,19.485,14.985
3486,2011-07-18 ,34.17,23.439999999999998,2011,199,23.439999999999998,30.0,23.439999999999998,25.0,26.72,24.22,18.72,14.219999999999999
3487,2011-07-19 ,33.9,24.499999999999996,2011,200,24.499999999999996,30.0,24.499999999999996,25.0,27.25,24.75,19.25,14.75
3488,2011-07-20 ,33.54,23.3,2011,201,23.3,30.0,23.3,25.0,26.65,24.15,18.65,14.149999999999999
3489,2011-07-21 ,27.405555555555555,24.310555555555556,2011,202,24.310555555555556,27.405555555555555,24.310555555555556,25.0,25.858055555555556,24.655277777777776,17.858055555555556,14.655277777777776
3490,2011-07-22 ,26.868333333333336,24.106111111111115,2011,203,24.106111111111115,26.868333333333336,24.106111111111115,25.0,25.487222222222226,24.55305555555556,17.487222222222226,14.55305555555556
3491,2011-07-23 ,29.650000000000002,21.120000000000005,2011,204,21.120000000000005,29.650000000000002,21.120000000000005,25.0,25.385000000000005,23.060000000000002,17.385000000000005,13.060000000000002
3492,2011-07-24 ,27.87,15.93,2011,205,15.93,27.87,15.93,25.0,21.9,20.465,13.899999999999999,10.465
3493,2011-07-25 ,29.880000000000006,13.070000000000002,2011,206,13.070000000000002,29.880000000000006,13.070000000000002,25.0,21.475000000000005,19.035,13.475000000000005,9.035
3494,2011-07-26 ,31.330000000000005,20.42,2011,207,20.42,30.0,20.42,25.0,25.21,22.71,17.21,12.71
3495,2011-07-27 ,30.630000000000003,23.78,2011,208,23.78,30.0,23.78,25.0,26.89,24.39,18.89,14.39
3496,2011-07-28 ,30.23,21.169999999999998,2011,209,21.169999999999998,30.0,21.169999999999998,25.0,25.585,23.085,17.585,13.085
3497,2011-07-29 ,26.723888888888887,23.36111111111111,2011,210,23.36111111111111,26.723888888888887,23.36111111111111,25.0,25.042499999999997,24.180555555555557,17.042499999999997,14.180555555555557
3498,2011-07-30 ,30.450000000000003,18.669999999999998,2011,211,18.669999999999998,30.0,18.669999999999998,25.0,24.335,21.835,16.335,11.835
3499,2011-07-31 ,31.22,20.979999999999997,2011,212,20.979999999999997,30.0,20.979999999999997,25.0,25.49,22.99,17.49,12.989999999999998
3500,2011-08-01 ,34.470000000000006,21.720000000000002,2011,213,21.720000000000002,30.0,21.720000000000002,25.0,25.86,23.36,17.86,13.36
3501,2011-08-02 ,32.05,23.150000000000002,2011,214,23.150000000000002,30.0,23.150000000000002,25.0,26.575000000000003,24.075000000000003,18.575000000000003,14.075000000000003
3502,2011-08-03 ,29.39,19.16,2011,215,19.16,29.39,19.16,25.0,24.275,22.08,16.275,12.079999999999998
3503,2011-08-04 ,24.19,19.000000000000004,2011,216,19.000000000000004,24.19,19.000000000000004,24.19,21.595000000000002,21.595000000000002,13.595000000000002,11.595000000000002
3504,2011-08-05 ,25.690000000000005,21.1,2011,217,21.1,25.690000000000005,21.1,25.0,23.395000000000003,23.05,15.395000000000003,13.05
3505,2011-08-06 ,30.450000000000003,21.21,2011,218,21.21,30.0,21.21,25.0,25.605,23.105,17.605,13.105
3506,2011-08-07 ,27.980000000000004,18.11,2011,219,18.11,27.980000000000004,18.11,25.0,23.045,21.555,15.045000000000002,11.555
3507,2011-08-08 ,26.770000000000007,18.020000000000003,2011,220,18.020000000000003,26.770000000000007,18.020000000000003,25.0,22.395000000000003,21.51,14.395000000000003,11.510000000000002
3508,2011-08-09 ,26.189999999999998,15.670000000000002,2011,221,15.670000000000002,26.189999999999998,15.670000000000002,25.0,20.93,20.335,12.93,10.335
3509,2011-08-10 ,24.57,13.909999999999998,2011,222,13.909999999999998,24.57,13.909999999999998,24.57,19.24,19.24,11.239999999999998,9.239999999999998
3510,2011-08-11 ,26.419999999999998,14.280000000000001,2011,223,14.280000000000001,26.419999999999998,14.280000000000001,25.0,20.35,19.64,12.350000000000001,9.64
3511,2011-08-12 ,27.89,17.220000000000002,2011,224,17.220000000000002,27.89,17.220000000000002,25.0,22.555,21.11,14.555,11.11
3512,2011-08-13 ,24.17,17.490000000000002,2011,225,17.490000000000002,24.17,17.490000000000002,24.17,20.830000000000002,20.830000000000002,12.830000000000002,10.830000000000002
3513,2011-08-14 ,28.160000000000004,14.9,2011,226,14.9,28.160000000000004,14.9,25.0,21.53,19.95,13.530000000000001,9.95
3514,2011-08-15 ,28.279999999999998,15.200000000000001,2011,227,15.200000000000001,28.279999999999998,15.200000000000001,25.0,21.74,20.1,13.739999999999998,10.100000000000001
3515,2011-08-16 ,25.240000000000002,17.0,2011,228,17.0,25.240000000000002,17.0,25.0,21.12,21.0,13.120000000000001,11.0
3516,2011-08-17 ,28.160000000000004,18.919999999999998,2011,229,18.919999999999998,28.160000000000004,18.919999999999998,25.0,23.54,21.96,15.54,11.96
3517,2011-08-18 ,29.099999999999998,16.35,2011,230,16.35,29.099999999999998,16.35,25.0,22.725,20.675,14.725000000000001,10.675
3518,2011-08-19 ,29.14,15.440000000000001,2011,231,15.440000000000001,29.14,15.440000000000001,25.0,22.29,20.22,14.29,10.219999999999999
3519,2011-08-20 ,25.98,16.76,2011,232,16.76,25.98,16.76,25.0,21.37,20.880000000000003,13.370000000000001,10.880000000000003
3520,2011-08-21 ,27.43,16.43,2011,233,16.43,27.43,16.43,25.0,21.93,20.715,13.93,10.715
3521,2011-08-22 ,28.820000000000004,17.330000000000002,2011,234,17.330000000000002,28.820000000000004,17.330000000000002,25.0,23.075000000000003,21.165,15.075000000000003,11.165
3522,2011-08-23 ,31.979999999999997,21.15,2011,235,21.15,30.0,21.15,25.0,25.575,23.075,17.575,13.075
3523,2011-08-24 ,29.660000000000004,15.579999999999998,2011,236,15.579999999999998,29.660000000000004,15.579999999999998,25.0,22.62,20.29,14.620000000000001,10.29
3524,2011-08-25 ,28.330000000000002,13.170000000000002,2011,237,13.170000000000002,28.330000000000002,13.170000000000002,25.0,20.75,19.085,12.75,9.085
3525,2011-08-26 ,26.84,15.560000000000002,2011,238,15.560000000000002,26.84,15.560000000000002,25.0,21.200000000000003,20.28,13.200000000000003,10.280000000000001
3526,2011-08-27 ,27.849999999999998,15.870000000000003,2011,239,15.870000000000003,27.849999999999998,15.870000000000003,25.0,21.86,20.435000000000002,13.86,10.435000000000002
3527,2011-08-28 ,24.790000000000003,13.65,2011,240,13.65,24.790000000000003,13.65,24.790000000000003,19.220000000000002,19.220000000000002,11.220000000000002,9.220000000000002
3528,2011-08-29 ,26.910000000000004,13.42,2011,241,13.42,26.910000000000004,13.42,25.0,20.165000000000003,19.21,12.165000000000003,9.21
3529,2011-08-30 ,19.16,16.39,2011,242,16.39,19.16,16.39,19.16,17.775,17.775,9.774999999999999,7.774999999999999
3530,2011-08-31 ,29.919999999999998,16.080000000000002,2011,243,16.080000000000002,29.919999999999998,16.080000000000002,25.0,23.0,20.54,15.0,10.54
3531,2011-09-01 ,34.25000000000001,21.63,2011,244,21.63,30.0,21.63,25.0,25.814999999999998,23.314999999999998,17.814999999999998,13.314999999999998
3532,2011-09-02 ,31.5,19.7,2011,245,19.7,30.0,19.7,25.0,24.85,22.35,16.85,12.350000000000001
3533,2011-09-03 ,22.53,13.980000000000002,2011,246,13.980000000000002,22.53,13.980000000000002,22.53,18.255000000000003,18.255000000000003,10.255000000000003,8.255000000000003
3534,2011-09-04 ,21.130000000000003,10.92,2011,247,10.92,21.130000000000003,10.92,21.130000000000003,16.025000000000002,16.025000000000002,8.025000000000002,6.025000000000002
3535,2011-09-05 ,20.690000000000005,7.750000000000002,2011,248,8.0,20.690000000000005,10.0,20.690000000000005,14.345000000000002,15.345000000000002,6.345000000000002,5.345000000000002
3536,2011-09-06 ,21.79,8.14,2011,249,8.14,21.79,10.0,21.79,14.965,15.895,6.965,5.895
3537,2011-09-07 ,22.439999999999998,8.85,2011,250,8.85,22.439999999999998,10.0,22.439999999999998,15.645,16.22,7.645,6.219999999999999
3538,2011-09-08 ,26.21,10.21,2011,251,10.21,26.21,10.21,25.0,18.21,17.605,10.21,7.605
3539,2011-09-09 ,26.740000000000006,15.1,2011,252,15.1,26.740000000000006,15.1,25.0,20.92,20.05,12.920000000000002,10.05
3540,2011-09-10 ,27.330000000000002,12.760000000000003,2011,253,12.760000000000003,27.330000000000002,12.760000000000003,25.0,20.045,18.880000000000003,12.045000000000002,8.880000000000003
3541,2011-09-11 ,29.54,13.170000000000002,2011,254,13.170000000000002,29.54,13.170000000000002,25.0,21.355,19.085,13.355,9.085
3542,2011-09-12 ,31.15,14.56,2011,255,14.56,30.0,14.56,25.0,22.28,19.78,14.280000000000001,9.780000000000001
3543,2011-09-13 ,22.25,11.450000000000001,2011,256,11.450000000000001,22.25,11.450000000000001,22.25,16.85,16.85,8.850000000000001,6.850000000000001
3544,2011-09-14 ,15.450000000000001,5.462777777777777,2011,257,8.0,15.450000000000001,10.0,15.450000000000001,11.725000000000001,12.725000000000001,3.7250000000000014,2.7250000000000014
3545,2011-09-15 ,14.78,1.062777777777776,2011,258,8.0,14.78,10.0,14.78,11.39,12.39,3.3900000000000006,2.3900000000000006
3546,2011-09-16 ,11.690000000000001,7.230000000000002,2011,259,8.0,11.690000000000001,10.0,11.690000000000001,9.845,10.845,1.8450000000000006,0.8450000000000006
3547,2011-09-17 ,14.620000000000003,9.459999999999999,2011,260,9.459999999999999,14.620000000000003,10.0,14.620000000000003,12.040000000000001,12.310000000000002,4.040000000000001,2.3100000000000023
3548,2011-09-18 ,15.71,11.89,2011,261,11.89,15.71,11.89,15.71,13.8,13.8,5.800000000000001,3.8000000000000007
3549,2011-09-19 ,24.56,11.95,2011,262,11.95,24.56,11.95,24.56,18.255,18.255,10.254999999999999,8.254999999999999
3550,2011-09-20 ,23.9,10.430000000000001,2011,263,10.430000000000001,23.9,10.430000000000001,23.9,17.165,17.165,9.165,7.164999999999999
3551,2011-09-21 ,18.27,9.02,2011,264,9.02,18.27,10.0,18.27,13.645,14.135,5.645,4.135
3552,2011-09-22 ,16.31,4.7749999999999995,2011,265,8.0,16.31,10.0,16.31,12.155,13.155,4.154999999999999,3.1549999999999994
3553,2011-09-23 ,18.78,3.6472222222222213,2011,266,8.0,18.78,10.0,18.78,13.39,14.39,5.390000000000001,4.390000000000001
3554,2011-09-24 ,18.17,3.5577777777777797,2011,267,8.0,18.17,10.0,18.17,13.085,14.085,5.085000000000001,4.085000000000001
3555,2011-09-25 ,18.620000000000005,4.090000000000002,2011,268,8.0,18.620000000000005,10.0,18.620000000000005,13.310000000000002,14.310000000000002,5.310000000000002,4.310000000000002
3556,2011-09-26 ,19.08,9.39,2011,269,9.39,19.08,10.0,19.08,14.235,14.54,6.234999999999999,4.539999999999999
3557,2011-09-27 ,19.98,11.33,2011,270,11.33,19.98,11.33,19.98,15.655000000000001,15.655000000000001,7.655000000000001,5.655000000000001
3558,2011-09-28 ,27.92,12.510000000000002,2011,271,12.510000000000002,27.92,12.510000000000002,25.0,20.215000000000003,18.755000000000003,12.215000000000003,8.755000000000003
3559,2011-09-29 ,22.290000000000003,12.39,2011,272,12.39,22.290000000000003,12.39,22.290000000000003,17.340000000000003,17.340000000000003,9.340000000000003,7.340000000000003
3560,2011-09-30 ,19.39,6.247777777777779,2011,273,8.0,19.39,10.0,19.39,13.695,14.695,5.695,4.695
3561,2011-10-01 ,18.24,1.7900000000000007,2011,274,8.0,18.24,10.0,18.24,13.12,14.12,5.119999999999999,4.119999999999999
3562,2011-10-02 ,23.78,1.8377777777777777,2011,275,8.0,23.78,10.0,23.78,15.89,16.89,7.890000000000001,6.890000000000001
3563,2011-10-03 ,25.42,5.531111111111113,2011,276,8.0,25.42,10.0,25.0,16.71,17.5,8.71,7.5
3564,2011-10-04 ,28.34,8.75,2011,277,8.75,28.34,10.0,25.0,18.545,17.5,10.545000000000002,7.5
3565,2011-10-05 ,27.780000000000005,10.670000000000002,2011,278,10.670000000000002,27.780000000000005,10.670000000000002,25.0,19.225,17.835,11.225000000000001,7.835000000000001
3566,2011-10-06 ,26.650000000000002,10.069999999999999,2011,279,10.069999999999999,26.650000000000002,10.069999999999999,25.0,18.36,17.535,10.36,7.535
3567,2011-10-07 ,27.87,15.69,2011,280,15.69,27.87,15.69,25.0,21.78,20.345,13.780000000000001,10.344999999999999
3568,2011-10-08 ,28.020000000000007,16.300000000000004,2011,281,16.300000000000004,28.020000000000007,16.300000000000004,25.0,22.160000000000004,20.650000000000002,14.160000000000004,10.650000000000002
3569,2011-10-09 ,26.350000000000005,12.120000000000003,2011,282,12.120000000000003,26.350000000000005,12.120000000000003,25.0,19.235000000000003,18.560000000000002,11.235000000000003,8.560000000000002
3570,2011-10-10 ,23.410000000000004,11.33,2011,283,11.33,23.410000000000004,11.33,23.410000000000004,17.37,17.37,9.370000000000001,7.370000000000001
3571,2011-10-11 ,24.49,8.380000000000003,2011,284,8.380000000000003,24.49,10.0,24.49,16.435000000000002,17.244999999999997,8.435000000000002,7.244999999999997
3572,2011-10-12 ,19.279999999999998,12.3,2011,285,12.3,19.279999999999998,12.3,19.279999999999998,15.79,15.79,7.789999999999999,5.789999999999999
3573,2011-10-13 ,19.95,7.28,2011,286,8.0,19.95,10.0,19.95,13.975,14.975,5.975,4.975
3574,2011-10-14 ,16.500000000000004,6.7138888888888895,2011,287,8.0,16.500000000000004,10.0,16.500000000000004,12.250000000000002,13.250000000000002,4.250000000000002,3.2500000000000018
3575,2011-10-15 ,19.54,4.575,2011,288,8.0,19.54,10.0,19.54,13.77,14.77,5.77,4.77
3576,2011-10-16 ,16.16,4.146111111111112,2011,289,8.0,16.16,10.0,16.16,12.08,13.08,4.08,3.08
3577,2011-10-17 ,14.12,0.42000000000000015,2011,290,8.0,14.12,10.0,14.12,11.059999999999999,12.059999999999999,3.0599999999999987,2.0599999999999987
3578,2011-10-18 ,9.329999999999998,1.3088888888888899,2011,291,8.0,9.329999999999998,10.0,10.0,8.665,10.0,0.6649999999999991,0.0
3579,2011-10-19 ,8.990000000000002,0.7377777777777794,2011,292,8.0,8.990000000000002,10.0,10.0,8.495000000000001,10.0,0.495000000000001,0.0
3580,2011-10-20 ,12.220000000000002,-0.7500000000000008,2011,293,8.0,12.220000000000002,10.0,12.220000000000002,10.110000000000001,11.110000000000001,2.110000000000001,1.1100000000000012
3581,2011-10-21 ,18.06,-2.6172222222222215,2011,294,8.0,18.06,10.0,18.06,13.03,14.03,5.029999999999999,4.029999999999999
3582,2011-10-22 ,18.37,5.812222222222224,2011,295,8.0,18.37,10.0,18.37,13.185,14.185,5.1850000000000005,4.1850000000000005
3583,2011-10-23 ,23.12,3.852222222222221,2011,296,8.0,23.12,10.0,23.12,15.56,16.560000000000002,7.5600000000000005,6.560000000000002
3584,2011-10-24 ,22.609999999999996,3.3899999999999983,2011,297,8.0,22.609999999999996,10.0,22.609999999999996,15.304999999999998,16.305,7.304999999999998,6.305
3585,2011-10-25 ,24.6,7.259999999999999,2011,298,8.0,24.6,10.0,24.6,16.3,17.3,8.3,7.300000000000001
3586,2011-10-26 ,11.75,4.320000000000002,2011,299,8.0,11.75,10.0,11.75,9.875,10.875,1.875,0.875
3587,2011-10-27 ,12.58,0.37499999999999845,2011,300,8.0,12.58,10.0,12.58,10.29,11.29,2.289999999999999,1.2899999999999991
3588,2011-10-28 ,13.370000000000003,-0.843888888888888,2011,301,8.0,13.370000000000003,10.0,13.370000000000003,10.685000000000002,11.685000000000002,2.6850000000000023,1.6850000000000023
3589,2011-10-29 ,14.15,-2.712222222222223,2011,302,8.0,14.15,10.0,14.15,11.075,12.075,3.0749999999999993,2.0749999999999993
3590,2011-10-30 ,12.950000000000001,2.533888888888889,2011,303,8.0,12.950000000000001,10.0,12.950000000000001,10.475000000000001,11.475000000000001,2.4750000000000014,1.4750000000000014
3591,2011-10-31 ,13.61,-2.087222222222223,2011,304,8.0,13.61,10.0,13.61,10.805,11.805,2.8049999999999997,1.8049999999999997
3592,2011-11-01 ,21.520000000000003,2.5461111111111103,2011,305,8.0,21.520000000000003,10.0,21.520000000000003,14.760000000000002,15.760000000000002,6.760000000000002,5.760000000000002
3593,2011-11-02 ,8.65,2.591111111111112,2011,306,8.0,8.65,10.0,10.0,8.325,10.0,0.3249999999999993,0.0
3594,2011-11-03 ,9.57,-0.6838888888888899,2011,307,8.0,9.57,10.0,10.0,8.785,10.0,0.7850000000000001,0.0
3595,2011-11-04 ,10.809999999999999,-2.1661111111111118,2011,308,8.0,10.809999999999999,10.0,10.809999999999999,9.405,10.405,1.4049999999999994,0.40499999999999936
3596,2011-11-05 ,11.88,2.1672222222222244,2011,309,8.0,11.88,10.0,11.88,9.940000000000001,10.940000000000001,1.9400000000000013,0.9400000000000013
3597,2011-11-06 ,12.72,3.0938888888888907,2011,310,8.0,12.72,10.0,12.72,10.36,11.36,2.3599999999999994,1.3599999999999994
3598,2011-11-07 ,14.500000000000002,-1.0722222222222222,2011,311,8.0,14.500000000000002,10.0,14.500000000000002,11.25,12.25,3.25,2.25
3599,2011-11-08 ,6.642222222222224,0.862222222222222,2011,312,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3600,2011-11-09 ,9.89,0.22111111111111292,2011,313,8.0,9.89,10.0,10.0,8.945,10.0,0.9450000000000003,0.0
3601,2011-11-10 ,5.5488888888888885,-2.6372222222222224,2011,314,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3602,2011-11-11 ,12.010000000000002,-2.4188888888888886,2011,315,8.0,12.010000000000002,10.0,12.010000000000002,10.005,11.005,2.005000000000001,1.0050000000000008
3603,2011-11-12 ,12.960000000000003,-0.021111111111111254,2011,316,8.0,12.960000000000003,10.0,12.960000000000003,10.48,11.48,2.4800000000000004,1.4800000000000004
3604,2011-11-13 ,12.290000000000001,2.6672222222222235,2011,317,8.0,12.290000000000001,10.0,12.290000000000001,10.145,11.145,2.1449999999999996,1.1449999999999996
3605,2011-11-14 ,14.830000000000002,1.1561111111111129,2011,318,8.0,14.830000000000002,10.0,14.830000000000002,11.415000000000001,12.415000000000001,3.415000000000001,2.415000000000001
3606,2011-11-15 ,13.250000000000002,-0.6261111111111105,2011,319,8.0,13.250000000000002,10.0,13.250000000000002,10.625,11.625,2.625,1.625
3607,2011-11-16 ,5.5277777777777795,-5.88,2011,320,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3608,2011-11-17 ,7.149999999999999,-9.720000000000002,2011,321,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3609,2011-11-18 ,12.92,0.8899999999999982,2011,322,8.0,12.92,10.0,12.92,10.46,11.46,2.460000000000001,1.4600000000000009
3610,2011-11-19 ,12.000000000000002,-4.082777777777778,2011,323,8.0,12.000000000000002,10.0,12.000000000000002,10.0,11.0,2.0,1.0
3611,2011-11-20 ,0.5577777777777766,-7.210000000000001,2011,324,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3612,2011-11-21 ,4.935000000000001,-6.422777777777778,2011,325,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3613,2011-11-22 ,6.0872222222222225,1.9461111111111113,2011,326,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3614,2011-11-23 ,10.670000000000002,-0.37388888888888794,2011,327,8.0,10.670000000000002,10.0,10.670000000000002,9.335,10.335,1.3350000000000009,0.33500000000000085
3615,2011-11-24 ,19.18,-0.2611111111111105,2011,328,8.0,19.18,10.0,19.18,13.59,14.59,5.59,4.59
3616,2011-11-25 ,11.99,6.90111111111111,2011,329,8.0,11.99,10.0,11.99,9.995000000000001,10.995000000000001,1.995000000000001,0.995000000000001
3617,2011-11-26 ,11.400000000000002,1.8372222222222234,2011,330,8.0,11.400000000000002,10.0,11.400000000000002,9.700000000000001,10.700000000000001,1.700000000000001,0.7000000000000011
3618,2011-11-27 ,1.8649999999999998,-1.363888888888888,2011,331,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3619,2011-11-28 ,3.5622222222222217,-2.8738888888888883,2011,332,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3620,2011-11-29 ,5.0761111111111115,-4.232222222222221,2011,333,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3621,2011-11-30 ,9.739999999999998,-8.39,2011,334,8.0,9.739999999999998,10.0,10.0,8.87,10.0,0.8699999999999992,0.0
3622,2011-12-01 ,1.562222222222221,-7.44,2011,335,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3623,2011-12-02 ,2.154999999999999,-12.420000000000002,2011,336,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3624,2011-12-03 ,3.263888888888889,-1.4777777777777779,2011,337,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3625,2011-12-04 ,-1.468888888888888,-5.637777777777778,2011,338,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3626,2011-12-05 ,-5.551111111111112,-9.68,2011,339,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3627,2011-12-06 ,-6.385,-13.84,2011,340,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3628,2011-12-07 ,-2.9727777777777775,-13.040000000000001,2011,341,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3629,2011-12-08 ,-1.2188888888888885,-6.092777777777777,2011,342,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3630,2011-12-09 ,-5.910000000000001,-15.900000000000002,2011,343,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3631,2011-12-10 ,1.0022222222222235,-15.780000000000001,2011,344,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3632,2011-12-11 ,4.007777777777777,-5.696111111111112,2011,345,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3633,2011-12-12 ,4.92611111111111,1.012777777777778,2011,346,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3634,2011-12-13 ,6.472222222222221,1.0411111111111124,2011,347,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
3635,2011-12-14 ,10.79,3.0550000000000015,2011,348,8.0,10.79,10.0,10.79,9.395,10.395,1.3949999999999996,0.3949999999999996
3636,2011-12-15 ,3.08388888888889,-4.751111111111111,2011,349,8.0,8.0,10.0,10.0,8.0,10.0,0.0,0.0
